# ===> HEALPIXDATA not defined, trying HEALPIX...
# ===> Using HEALPIXDATA=/lcrc/project/SPT3G/users/ac.yomori/envs/analysis/Healpix_3.80//data/
#
# ===========================================================
# SpICE 3.7.3_DP has been called with the following attributes : 
#
# nside detected...         8192
# max multipole used       16500
# polarization..... YES
# map file (1)......
#     1.000 *   /lcrc/project/SPT3G/users/ac.yomori/sims/mdpl2/v0.7//outputs/spt3g/agora_v0.7_bahamas80_randradioflux_calibrated_0707231033//mdpl2_spt3g_95ghz_lcibNG_ltszNGbahamas80_lkszNGbahamas80_lradNG_uk.fits
# mask file....(TP).NO
# weight file..(TP)./lcrc/project/SPT3G/users/ac.yomori/projects/spt3g_lensing_20192020/sims/foreground/datamatched_mcmccal_0707231033/masks/mask_datamatched_mcmcal_0707231033.fits
# weight power.....    1.0000000000000000     
# weight power (Pol)   1.0000000000000000     
# dump alm(1)...... NO
# weight alm(1).... NO
# gauss beam arcmin     0.00000E+00
# beam file........ NO
# pix. window file. NO
# map file (2)......
#     1.000 *   /lcrc/project/SPT3G/users/ac.yomori/sims/mdpl2/v0.7//outputs/spt3g/agora_v0.7_bahamas80_randradioflux_calibrated_0707231033//mdpl2_spt3g_220ghz_lcibNG_ltszNGbahamas80_lkszNGbahamas80_lradNG_uk.fits
# mask file...(TP2).NO
# weight file.(TP2)./lcrc/project/SPT3G/users/ac.yomori/projects/spt3g_lensing_20192020/sims/foreground/datamatched_mcmccal_0707231033/masks/mask_datamatched_mcmcal_0707231033.fits
# weight power (2).    1.0000000000000000     
# weight pow  (Pol2)   1.0000000000000000     
# dump alm(2)...... NO
# weight alm(2).... NO
# g.beam (2) arcmin     0.00000E+00
# beam file (2).... NO
# pix. wind. file(2)NO
# symmetrized C(l)  NO
# subtract dipole.. NO
# subtract average. YES
# cor. file........ NO
# Cl file.......... ./cls_agora0.7_datamatched_mcmccal_0707231033/cls_allfg90_allfg220.dat
# Covariance file.. NO
# raw Cl map output NO
# raw Cl map input  NO
# raw Cl mask outp. NO
# raw Cl mask inpu. NO
# FITS output...... NO
# norm. factor..... NO
# apodizing width..     1.70000E+02
# apodizing type...            1
# decouple......... YES
# tolerance........    1.0000000000000001E-005
# thetamax.........    180.00000000000000     
# kernels output... NO
# window output.... NO
# window input..... NO
# TE norm output... NO
# TE norm input.... NO
# noise cor file... NO
# noise Cl file.... NO
# overwrite mode... YES
# dry format....... NO
# output opt. file. NO
# input opt. file.. NO
# ===========================================================
#
# --------------------------------------
# Number of OpenMP threads in use:  128
# Number of CPUs available:         128
# --------------------------------------
# The POLCCONV keyword was not found in /lcrc/project/SPT3G/users/ac.yomori/sims/mdpl2/v0.7//outputs/spt3g/agora_v0.7_bahamas80_randradioflux_calibrated_0707231033//mdpl2_spt3g_95ghz_lcibNG_ltszNGbahamas80_lkszNGbahamas80_lradNG_uk.fits
# COSMO (HEALPix default) will be assumed, and map is unchanged.
# See HEALPix primer (http://healpix.sf.net/pdf/intro.pdf) for details.
# The POLCCONV keyword was not found in /lcrc/project/SPT3G/users/ac.yomori/sims/mdpl2/v0.7//outputs/spt3g/agora_v0.7_bahamas80_randradioflux_calibrated_0707231033//mdpl2_spt3g_220ghz_lcibNG_ltszNGbahamas80_lkszNGbahamas80_lradNG_uk.fits
# COSMO (HEALPix default) will be assumed, and map is unchanged.
# See HEALPix primer (http://healpix.sf.net/pdf/intro.pdf) for details.
# Data input (CPU,Wall) time [s]:    65.9530716       65.6035156    
# Mask & map (CPU,wall) time [s]:    21.2224731       21.2578125    
# Map to C(l) (CPU,wall) time [s]:    8330.31250       136.513672    
# Compute TE kernel for apodization
# (to skip this calculation, see the options
#  -tenormfileout and -tenormfilein
#  in code documentation)
# Kernel calculation (CPU,wall) time [s]:    40661.2070       327.312500    
# CPU  Time [s]:    49672.6406    
# Wall Time [s]:    800.451172    
# nlmax, ncor, nside =       16500           9        8192
    0   0.4208093161833170E-03  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
    1   0.2701761581564958E-02  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
    2   0.7338304620976100E-02  0.9072014018060161E-09  0.3684811316170494E-09  0.4476074525446657E-06 -0.1708707133490533E-06  0.1693295669359349E-09 -0.1129526823970161E-05  0.4745576251889477E-07  0.1543324532633368E-10
    3   0.8488126942749988E-02  0.8551344798544935E-09  0.4530846464334569E-09 -0.1514967061137967E-06 -0.4199373702686105E-06  0.4773175834533071E-09 -0.2556677289046640E-05 -0.1669484429979458E-06 -0.3740764216071680E-10
    4   0.4984507432763892E-02  0.6378510950852231E-09  0.5197204205925854E-09 -0.3060609431856219E-06 -0.4387655523117420E-06  0.6441341793244108E-09 -0.2095771672805692E-05  0.6376850422375207E-06 -0.1493342390370256E-09
    5   0.2945499241367218E-02  0.6508092984477792E-09  0.6449613819277136E-09 -0.3153378681165802E-06 -0.4156651187326244E-06  0.5189640685233244E-09 -0.1531222927388378E-05  0.8158778615576910E-06 -0.3309170437441727E-09
    6   0.3395017442515414E-02  0.7423558501826095E-09  0.6505530549717949E-09 -0.1946175967396317E-06 -0.4981068774138219E-06  0.3048855131938762E-09 -0.1118927968297955E-05 -0.3023585921619737E-06 -0.4223858474980902E-09
    7   0.3532374829162089E-02  0.6776590453612475E-09  0.4684578536275144E-09 -0.1597479092008005E-06 -0.4913006205783676E-06  0.3285972570920879E-09 -0.6380928426315302E-06 -0.3965837547536905E-06 -0.3093228681107759E-09
    8   0.2832264784721296E-02  0.4766662840632720E-09  0.4416517578136913E-09 -0.1689341563669772E-06 -0.2969371788722806E-06  0.4591969323955885E-09 -0.9216148720345811E-07  0.2092986629741047E-06 -0.2734740882210793E-09
    9   0.1925618730131098E-02  0.3504583371619988E-09  0.5593299388666225E-09 -0.1431263169311794E-07 -0.6506282276747034E-07  0.3990292806575134E-09  0.2355030758067910E-06  0.1135596638464241E-06 -0.3589457439492604E-09
   10   0.1625978338893899E-02  0.4067600391858362E-09  0.5294303510823771E-09  0.3830310454836649E-09  0.1794542695851906E-07  0.2529281857499080E-09  0.3409625789165069E-06 -0.2699899574484809E-06 -0.3431629399522414E-09
   11   0.1614935890819872E-02  0.4064758982143838E-09  0.4677112947825279E-09 -0.7026821066901743E-07  0.1006245626105616E-07  0.2386536397145411E-09  0.4206489331488977E-06 -0.2879334200165336E-06 -0.2859897971681968E-09
   12   0.1078416062500994E-02  0.4936936988986715E-09  0.6783812248987313E-09 -0.5999138885141610E-08  0.1718722120610167E-08  0.2919697799966001E-09  0.1992177421146389E-06 -0.9102325684152534E-07 -0.4845176807922539E-09
   13   0.6124397153426470E-03  0.5795991921704713E-09  0.9152928104363884E-09  0.6220154347235829E-07 -0.4683737943718756E-07  0.3467578625167125E-09 -0.2099353320540842E-06 -0.1286745819041466E-08 -0.6680903940293644E-09
   14   0.6508336331828163E-03  0.4042897878757210E-09  0.8793502114144900E-09  0.5996597942334476E-07 -0.1171143907863185E-06  0.4926341008805494E-09 -0.3564260095458421E-06 -0.5228020837166371E-07 -0.4566326807332107E-09
   15   0.6428777694987616E-03  0.3797911769914862E-09  0.8020050545789770E-09 -0.9777921961640247E-08 -0.1093340707883801E-06  0.5486908082445489E-09 -0.2116127796542676E-06 -0.1526554355845954E-06 -0.3856674486835915E-09
   16   0.6023335876976021E-03  0.5268075786209872E-09  0.7234753104438520E-09 -0.7851949953768594E-07 -0.5167900869563341E-07  0.4254232044131305E-09 -0.1338230369482409E-06 -0.1413672600716010E-06 -0.5745691602720933E-09
