# ===> HEALPIXDATA not defined, trying HEALPIX...
# ===> Using HEALPIXDATA=/lcrc/project/SPT3G/users/ac.yomori/envs/analysis/Healpix_3.80//data/
#
# ===========================================================
# SpICE 3.7.3_DP has been called with the following attributes : 
#
# nside detected...         8192
# max multipole used       16500
# polarization..... YES
# map file (1)......
#     1.000 *   /lcrc/project/SPT3G/users/ac.yomori/sims/mdpl2/v0.7//outputs/spt3g/agora_v0.7_bahamas80_randradioflux_calibrated_0707231033//mdpl2_spt3g_150ghz_lcibNG_ltszNGbahamas80_lkszNGbahamas80_lradNG_uk.fits
# mask file....(TP).NO
# weight file..(TP)./lcrc/project/SPT3G/users/ac.yomori/projects/spt3g_lensing_20192020/sims/foreground/datamatched_mcmccal_0707231033/masks/mask_datamatched_mcmcal_0707231033.fits
# weight power.....    1.0000000000000000     
# weight power (Pol)   1.0000000000000000     
# dump alm(1)...... NO
# weight alm(1).... NO
# gauss beam arcmin     0.00000E+00
# beam file........ NO
# pix. window file. NO
# map file (2)......
#     1.000 *   /lcrc/project/SPT3G/users/ac.yomori/sims/mdpl2/v0.7//outputs/spt3g/agora_v0.7_bahamas80_randradioflux_calibrated_0707231033//mdpl2_spt3g_150ghz_lcibNG_ltszNGbahamas80_lkszNGbahamas80_lradNG_uk.fits
# mask file...(TP2).NO
# weight file.(TP2)./lcrc/project/SPT3G/users/ac.yomori/projects/spt3g_lensing_20192020/sims/foreground/datamatched_mcmccal_0707231033/masks/mask_datamatched_mcmcal_0707231033.fits
# weight power (2).    1.0000000000000000     
# weight pow  (Pol2)   1.0000000000000000     
# dump alm(2)...... NO
# weight alm(2).... NO
# g.beam (2) arcmin     0.00000E+00
# beam file (2).... NO
# pix. wind. file(2)NO
# symmetrized C(l)  NO
# subtract dipole.. NO
# subtract average. YES
# cor. file........ NO
# Cl file.......... ./cls_agora0.7_datamatched_mcmccal_0707231033/cls_allfg150_allfg150.dat
# Covariance file.. NO
# raw Cl map output NO
# raw Cl map input  NO
# raw Cl mask outp. NO
# raw Cl mask inpu. NO
# FITS output...... NO
# norm. factor..... NO
# apodizing width..     1.70000E+02
# apodizing type...            1
# decouple......... YES
# tolerance........    1.0000000000000001E-005
# thetamax.........    180.00000000000000     
# kernels output... NO
# window output.... NO
# window input..... NO
# TE norm output... NO
# TE norm input.... NO
# noise cor file... NO
# noise Cl file.... NO
# overwrite mode... YES
# dry format....... NO
# output opt. file. NO
# input opt. file.. NO
# ===========================================================
#
# --------------------------------------
# Number of OpenMP threads in use:  128
# Number of CPUs available:         128
# --------------------------------------
# The POLCCONV keyword was not found in /lcrc/project/SPT3G/users/ac.yomori/sims/mdpl2/v0.7//outputs/spt3g/agora_v0.7_bahamas80_randradioflux_calibrated_0707231033//mdpl2_spt3g_150ghz_lcibNG_ltszNGbahamas80_lkszNGbahamas80_lradNG_uk.fits
# COSMO (HEALPix default) will be assumed, and map is unchanged.
# See HEALPix primer (http://healpix.sf.net/pdf/intro.pdf) for details.
# The POLCCONV keyword was not found in /lcrc/project/SPT3G/users/ac.yomori/sims/mdpl2/v0.7//outputs/spt3g/agora_v0.7_bahamas80_randradioflux_calibrated_0707231033//mdpl2_spt3g_150ghz_lcibNG_ltszNGbahamas80_lkszNGbahamas80_lradNG_uk.fits
# COSMO (HEALPix default) will be assumed, and map is unchanged.
# See HEALPix primer (http://healpix.sf.net/pdf/intro.pdf) for details.
# Data input (CPU,Wall) time [s]:    62.1002884       61.9121094    
# Mask & map (CPU,wall) time [s]:    21.0375099       21.0722656    
# Map to C(l) (CPU,wall) time [s]:    11010.7969       157.388672    
# Compute TE kernel for apodization
# (to skip this calculation, see the options
#  -tenormfileout and -tenormfilein
#  in code documentation)
# Kernel calculation (CPU,wall) time [s]:    60653.2617       488.724609    
# CPU  Time [s]:    72339.2656    
# Wall Time [s]:    974.324219    
# nlmax, ncor, nside =       16500           9        8192
    0   0.5667827809065173E-03  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
    1   0.4269872500207730E-02  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
    2   0.9987581881576085E-02  0.1005309046104260E-08  0.4127995656760306E-09 -0.6320067007621760E-06  0.1256909522478829E-07  0.3958826090588515E-10 -0.6320067007621760E-06  0.1256909522478829E-07  0.3958826090588515E-10
    3   0.1056229923541236E-01  0.9978072478883682E-09  0.6327575171643917E-09 -0.1592534961985064E-05 -0.7387909032451124E-07  0.1817699319087914E-10 -0.1592534961985064E-05 -0.7387909032451124E-07  0.1817699319087914E-10
    4   0.6081623558384376E-02  0.9068047816788160E-09  0.8071218515364924E-09 -0.1235974145766780E-05  0.8764803347628536E-08 -0.8705794869499484E-10 -0.1235974145766780E-05  0.8764803347628536E-08 -0.8705794869499484E-10
    5   0.3731998848144161E-02  0.9557394700087203E-09  0.8612679522711593E-09 -0.8575091887409428E-06  0.1319118857113324E-06 -0.1587036143597462E-09 -0.8575091887409428E-06  0.1319118857113324E-06 -0.1587036143597462E-09
    6   0.4225985225904995E-02  0.9997026877321352E-09  0.7421202646654525E-09 -0.7057404873192286E-06  0.8560988236050100E-08 -0.1301053468328709E-09 -0.7057404873192286E-06  0.8560988236050100E-08 -0.1301053468328709E-09
    7   0.4397770018565970E-02  0.9781189073626591E-09  0.5345887900925368E-09 -0.5224154110997245E-06  0.4703680983097301E-07 -0.5993276968474074E-10 -0.5224154110997245E-06  0.4703680983097301E-07 -0.5993276968474074E-10
    8   0.3446907575558148E-02  0.8618324888828058E-09  0.5247882076675784E-09 -0.2478236979874674E-06  0.2069201974744071E-06 -0.1386789788500853E-10 -0.2478236979874674E-06  0.2069201974744071E-06 -0.1386789788500853E-10
    9   0.2255127699288792E-02  0.6952898947104500E-09  0.6933690915906901E-09 -0.3890458145569307E-08  0.1494304302971836E-06 -0.3883867463755089E-10 -0.3890458145569307E-08  0.1494304302971836E-06 -0.3883867463755089E-10
   10   0.2037695138794809E-02  0.5848329680256319E-09  0.7816444603676127E-09  0.5813058307417014E-07  0.6975043226122925E-07 -0.8651751809910961E-10  0.5813058307417014E-07  0.6975043226122925E-07 -0.8651751809910961E-10
   11   0.2268263518742424E-02  0.4926017784562955E-09  0.7468846949920011E-09  0.2342252028490003E-07  0.1184813589467028E-06 -0.4138211440758985E-10  0.2342252028490003E-07  0.1184813589467028E-06 -0.4138211440758985E-10
   12   0.1763761853505417E-02  0.5342834870731375E-09  0.8626367230475811E-09 -0.6443647803744915E-07  0.7812177357040074E-07 -0.4226179207945033E-10 -0.6443647803744915E-07  0.7812177357040074E-07 -0.4226179207945033E-10
   13   0.1140487219887782E-02  0.6261037615618529E-09  0.1002328454030401E-08 -0.1512236189639413E-06 -0.7018470198108948E-07 -0.7211157877148085E-10 -0.1512236189639413E-06 -0.7018470198108948E-07 -0.7211157877148085E-10
   14   0.1077029966028957E-02  0.6453965835396559E-09  0.8562339542955003E-09 -0.2105147807416192E-06 -0.1765435761911127E-06  0.4963525290791181E-10 -0.2105147807416192E-06 -0.1765435761911127E-06  0.4963525290791181E-10
   15   0.1108912338751510E-02  0.7006359883674713E-09  0.7884249915186872E-09 -0.2185568672699102E-06 -0.1273522395577591E-06  0.7224163215252333E-10 -0.2185568672699102E-06 -0.1273522395577591E-06  0.7224163215252333E-10
   16   0.1086488071025340E-02  0.6963735311877862E-09  0.8660149208976359E-09 -0.1691331419403715E-06 -0.7546615437799231E-10 -0.3418890108305366E-10 -0.1691331419403715E-06 -0.7546615437799231E-10 -0.3418890108305366E-10
   17   0.1108134695188263E-02  0.5772348973257102E-09  0.8554938494934792E-09 -0.1152563426037836E-06 -0.4390712704050989E-07 -0.5459039759449228E-11 -0.1152563426037836E-06 -0.4390712704050989E-07 -0.5459039759449228E-11
   18   0.1043832406380591E-02  0.4985778536759663E-09  0.8420083642182984E-09 -0.4261202887809885E-07 -0.1499539432541903E-06  0.3002323072412981E-10 -0.4261202887809885E-07 -0.1499539432541903E-06  0.3002323072412981E-10
   19   0.1019810198002284E-02  0.5196617733228467E-09  0.7439709024585175E-09 -0.5323821408876295E-08 -0.9170825925137161E-07 -0.1928154596425831E-10 -0.5323821408876295E-08 -0.9170825925137161E-07 -0.1928154596425831E-10
   20   0.1040138559594767E-02  0.5644177497566723E-09  0.5665597748881180E-09 -0.3672604825837507E-07  0.6820215933616131E-08 -0.1232404030684580E-10 -0.3672604825837507E-07  0.6820215933616131E-08 -0.1232404030684580E-10
   21   0.9008840207439387E-03  0.6102485286524473E-09  0.5015202225891506E-09 -0.7016550191023846E-07  0.3942896146585523E-07  0.3437123337801393E-10 -0.7016550191023846E-07  0.3942896146585523E-07  0.3437123337801393E-10
   22   0.8298122323312401E-03  0.6999505521119450E-09  0.5744887481371425E-09 -0.6544278055197645E-07  0.7500645269828672E-07  0.4718262600290469E-10 -0.6544278055197645E-07  0.7500645269828672E-07  0.4718262600290469E-10
   23   0.9622576086639815E-03  0.7081016136835300E-09  0.6534475383479095E-09 -0.1796823277575750E-07  0.2944316207154201E-07  0.3742959273963302E-10 -0.1796823277575750E-07  0.2944316207154201E-07  0.3742959273963302E-10
   24   0.9644489736662455E-03  0.6177143250775026E-09  0.6558234844517139E-09 -0.1339533730415641E-07 -0.1203993726966186E-06 -0.3812594040996698E-11 -0.1339533730415641E-07 -0.1203993726966186E-06 -0.3812594040996698E-11
   25   0.8516425024819401E-03  0.6280172293197823E-09  0.6414332284464828E-09 -0.3176263119416275E-07 -0.1435663559071088E-06 -0.7408802993645793E-11 -0.3176263119416275E-07 -0.1435663559071088E-06 -0.7408802993645793E-11
   26   0.8613976824962877E-03  0.6829041084936517E-09  0.6408318674392038E-09  0.2986309201230166E-07 -0.3081292621746333E-07  0.3367459455079954E-10  0.2986309201230166E-07 -0.3081292621746333E-07  0.3367459455079954E-10
   27   0.8497527756884491E-03  0.6630819015761885E-09  0.6544825943726080E-09  0.5017894577398638E-07  0.4121157790096078E-07  0.8406196409764659E-11  0.5017894577398638E-07  0.4121157790096078E-07  0.8406196409764659E-11
   28   0.7195025963914344E-03  0.6674155323521955E-09  0.6842722881974441E-09 -0.1550676521531062E-07  0.7689877329370113E-07  0.6589161527502759E-11 -0.1550676521531062E-07  0.7689877329370113E-07  0.6589161527502759E-11
   29   0.6653962871532335E-03  0.7189154287402685E-09  0.6634315044176564E-09 -0.2191137844743725E-07  0.1094180235336452E-06  0.4435870982691187E-10 -0.2191137844743725E-07  0.1094180235336452E-06  0.4435870982691187E-10
   30   0.7486418159030500E-03  0.7034102562228710E-09  0.5970117064562527E-09 -0.1807195887745230E-07  0.8219806919230152E-07  0.8143356299902801E-11 -0.1807195887745230E-07  0.8219806919230152E-07  0.8143356299902801E-11
   31   0.7709151032870154E-03  0.6557135044293852E-09  0.5996959377740439E-09 -0.6782634917516141E-07  0.6203971463590438E-08 -0.1716801620442151E-10 -0.6782634917516141E-07  0.6203971463590438E-08 -0.1716801620442151E-10
   32   0.6778738761150259E-03  0.6424212877296361E-09  0.6461074291306078E-09 -0.4742891705586234E-07 -0.3255496709380500E-07  0.2202790768012316E-10 -0.4742891705586234E-07 -0.3255496709380500E-07  0.2202790768012316E-10
   33   0.5833456449434777E-03  0.5850226483067400E-09  0.6025165171925829E-09  0.2955903791886434E-07 -0.3309757276064959E-07  0.1566573391273876E-10  0.2955903791886434E-07 -0.3309757276064959E-07  0.1566573391273876E-10
   34   0.5274858774248050E-03  0.5147999486232686E-09  0.4955798943543413E-09  0.2989918191256297E-07 -0.4515781847686763E-07 -0.2104803193688759E-10  0.2989918191256297E-07 -0.4515781847686763E-07 -0.2104803193688759E-10
   35   0.5690412383119475E-03  0.4859766329555313E-09  0.4447222354650699E-09 -0.3322309646868592E-07 -0.4334786836728273E-07  0.1452199807701975E-10 -0.3322309646868592E-07 -0.4334786836728273E-07  0.1452199807701975E-10
